,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,country
1368,"[일본반응] 한국. K2 흑표전차 해외수출! 동유럽 체코 놀라운 가능성! 세계, 한국군.군사력",HNO66aiPPXQ,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,전 세계가 충격적인 반응을 보이는 한국의 K2 흑표 전차 역사상 유례없는 속도로 기술력이 발전한 한민족은 폴란드 체코 유럽 독점 해외수출까지 도전하는군요 한국 ...,2021-01-09,138435.0,3509.0,119.0,0.0,107.0,체코 동유럽 일본
1369,[일본반응] 분하지만 일본 우익 매체마저 어쩔수없이 한국 제품에 최우수상을 준상황 &quot; 불만이 있는 일본인은 후지쯔든 소니든 직접 만들어봐라 기술도 없으면서&quot;,AFFYLjVA8hQ,소식왕,UC7rc9s5KUAho1GS1tKw74tg,대표적인 우익매체가 한국기업에게 상을 주었다고하니다 우익들은 불만을 나타냈다고 하는데요 일본인들의 반응 보시겠습니다.,2021-01-12,17484.0,542.0,16.0,0.0,24.0,일본
1370,[일본반응] 위기를 극복중인 한국. 긴급사태를 선언한 일본. &quot;이것이 국가 지능의 차이&quot;,GAgJRmIOJes,심심풀이 반응채널,UCkECgrNiNh9mX7gMmjA_6hg,"일본에서 3일 연속 7천명이 넘는 감염자가 나오며 통제불능의 상황에 빠지자, 결국 스가 총리가 '긴급사태'를 선언한 가운데, 한국은 3일 연속 600명 대를 기록하며 ...",2021-01-10,109255.0,2553.0,73.0,0.0,307.0,일본
1371,[일본반응] 일본이 원조였지만 한국이 90% 점유율을 차지한 &#39;이것&#39;이 공개되자 짜증난 우익 반응 &quot; 일본은 원조 기술을 가졌으면서 한국에 시장을 다 빼앗기잖아&quot;,qodAybKPPe8,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,모르시는 분들이 많으시겠지만 전세계 부탄가스 생산량의 90%가량을 한국 기업이 차지하고있다고 합니다 전세계의 부탄가스 시장 규모가 약 7억개 정도 되는데 ...,2021-01-07,81640.0,3116.0,32.0,0.0,221.0,일본
1372,|중국반응| 中:&quot;새로 드러난 한국의 야심찬 경항공모함 건조 계획!&quot; 이를 경계하는 중국 군사평론가의 분석과 전혀 예상하지 못한 중국인들의 뜻밖의 반응...,lLwuo5SlEOk,OKASHU,UCPWE1vJybVDM9L82OqsXFzg,최근 복수의 중국 언론들은 한국의 첫 경항모 개념설계 조감도가 공개되었다고 보도하였습니다. 그중 한 온라인 군사관련 채널은 우리나라의 중앙일보의 기사를 인용 ...,2021-01-09,47398.0,1838.0,27.0,0.0,248.0,중국
1375,[일본반응] 한국 7개월 연속 무역 흑자에 난리난 일본반응,o47-erMXdx4,베플TV,UC_ZqpmLksJD3b9Ef3tx_OkA,일본반응 한국 7개월 연속 경상수지 흑자에 난리난 일본반응.,2021-01-09,43294.0,1300.0,51.0,0.0,144.0,일본
1376,속보 쏟아진 한국 비난 “위안부 재판 일본반응” // 도리어 한국이 일본에게 돈을 줘야한다?,bpD22Z-PqgY,풀앤푸시(Pull&Push),UCZPsB5mhxaywnWiE6WWfFSw,"오늘 오전 10시에 서울중앙지법에서 “일본 위.안부 배상 판결”을 했습니다. 이 소식은 바로 일본에 속보로 전달이 되었고, 일본인들의 댓글이 폭발했습니다. 일본의 ...",2021-01-08,80279.0,3502.0,36.0,0.0,519.0,일본
1381,[해외반응]미국에서는 쓰레기로 만든다는 그음식! 한국에선 최고 선물!,y8VkVv4Q8Uo,몽식이 Mongsigi,UCKWnjBCdhVDedVCN8x6rQYg,안녕하세요 오늘은 스팸에 대해서 얘기해봅니다 #해외반응 #한국음식 #스팸반응.,2021-01-13,1753.0,34.0,1.0,0.0,74.0,미국
1382,중국반응│한국과 중국의 삶의 질을 비교하는 중국인들│한중 경제 HDI 수치 임금 환경 등 다양한 비교를 하며 자괴감에 빠지는 중국인 댓글반응 │중국어로[路],g14X08cvlwQ,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,우리와 달리 중국인들은 이 경제에 대해서 유난히 타국과의 비교를 많이 하는 편입니다 아무래도 자신감이붙어서 그런 걸까요? 이번에는 중국에서 가장 대표적인 ...,2021-01-15,471049.0,10666.0,249.0,0.0,1276.0,중국
1383,&quot;일본인들 제발 정신 차려라!&quot; 한국 방문후 분노한 일본인의 후기 // &quot;한국인들의 기분이 이해가 되네...&quot; [일본반응],eboAWPIrqqc,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 한국 방문후 분노한 일본인의 경험과 그에따른 해외네티즌과 일본네티즌의 반응입니다. #일본반응 #일본인반응 #일본인 템플릿 ...,2021-01-13,946885.0,15732.0,853.0,0.0,2836.0,일본
1384,중국반응│한국의 핵무기 개발 가능성 소식을 전하는 중국언론│한미동맹과 한국의 핵무장을 바라보는 중국 댓글반응│한국정도면 하루면 만들어낼 듯│중국어로[路],US-rMMdIZ8k,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,중국 신화통신이 발행하는 신문사인 参考消息는 미국의 싱크탱크 보고서와 중국현대국제관계연구원의 보고서를 토대로 한미동맹 및 한국의 핵보유와 관련한 소식을 ...,2021-01-18,808589.0,13382.0,693.0,0.0,1788.0,중국
1386,미국 부모님도 깜짝 놀란 한국 화장실을 본 미국인 반응,NzgV5mtYQgA,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,외국인 #외국인반응 #해외반응 미국인이 한국 집에 살면서 화장실에 놀란 이유는? 오늘은 미국에서 오신 스펜서님께서 한국 화장실에서 놀랐던 점과 문화차이에 ...,2021-01-17,415337.0,10859.0,103.0,0.0,411.0,미국
1387,"[일본반응] 군사력에서 한국에 따라잡혀 경악한 일본 &quot;인구 두배인데 군사력은 같다니, 사실상 한국의 절반수준이잖아&quot;",zKDwrGxzZ5w,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 오늘은 한국에게 군사력에서 따라잡혀서 한국에게 침략당할까 두려워하는 일본인들의 반응에 ...",2021-01-17,163288.0,4705.0,136.0,0.0,664.0,일본
1388,한국 음식이 이탈리아 마트에?! 이탈리아 사람들의 한류 열풍 반응이 정말 대단하네요...,ENaMRLU8m6c,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,레밀리 멤버쉽 가입하기 :-) https://www.youtube.com/channel/UC0MhsY1Nc467re-66o6xwRg/join 레만 채널 구독하기 :-) https://url.kr/xsVqO6 수수료 없이 레만 ...,2021-01-14,14162.0,673.0,25.0,0.0,61.0,이탈리아
1390,"&quot;한국이 최고로 좋다&quot;는 미국 원내대표의 작심발언에 깜짝놀란 일본반응과, 한국의 놀라운 보건시스템에 감탄쏟고 나선 독일과 영국, 그리고 스페인 상황",5lzq6D3Ug3k,구네스북,UClHJcrFMOxCEPjjg6WlTmPw,"""한국이 최고로 좋다""는 미국 원내대표의 작심발언에 깜짝놀란 일본반응과, 한국의 놀라운 보건시스템에 감탄쏟고 나선 독일과 영국, 그리고 스페인 상황을 다뤘 ...",2021-01-15,298824.0,10898.0,220.0,0.0,381.0,일본 영국 미국 독일 스페인
1391,[대만반응] 대만은 한국을 반드시 이긴다는 대만의 TV광고. 이렇게 직접적인 광고가 TV에 나온다고? 한국은 꼬리라는 광고에 대만반응. 해외반응,cVNV-e36ols,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,최근 국내 커뮤니티에서 대만의 2020년 총통선거 광고가 주목받고 있습니다. 전 폭스콘 회장 궈타이밍의 선거광고에선 한국과 대만의 경제를 비교하며 과거처럼 대만 ...,2021-01-19,214748.0,3808.0,135.0,0.0,1942.0,대만
1392,대만방송에서 &quot;한국을 제일 좋아한다&quot;고 말하는 외국인들,VGUMbj-RR5c,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,외국인들은 한국을 정말 좋아할까? 한국에 있는 많은 외국인들은 방송에 출연해서 한국을 좋아한다고 합니다. 하지만 그들은 한국이 좋아서 한국에 와 있기 때문에 ...,2021-01-13,596109.0,8643.0,194.0,0.0,1043.0,대만
1393,한국 떡볶이를 처음 먹어본 동네 아줌마들의 반응은??| 베트남 하롱베이 일상,19UhCe9ubIM,하롱토바기,UCtSGvs7ILlJ-Oaz4j5GPlWw,오늘도 베트남 처갓집의 소소하고 서민적인 일상 입니다~^^ 부족한 영상이지만 재밌게 봐주시고 즐거운 주말 되세요~~ 감사합니다~~^^ 베트남 #하롱베이 #하롱토 ...,2021-01-16,185037.0,3668.0,60.0,0.0,305.0,베트남
1394,[해외반응] 한국의 외국인 민박집 윤스테이가 진심 부럽다는 중국,zQYzrllzUs4,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"중국에서 가장 많이 알려진 우리나라 연예계의 인물은 누구일까요? 물론 전지현, 송혜교, 송중기 같은 연예인들도 많이 있지만, 중국내에서 나영석 PD의 인기도 대단 ...",2021-01-17,281102.0,3965.0,110.0,0.0,665.0,중국
1396,한국에서 딸의 출산장면을 본 러시아 장모님의 반응..,_yLDxJ78CqY,MIHO [TV],UCGIGoUoJpPlh62Sw9gVCBBA,이메일 문의 : someanj2@naver.com.,2021-01-13,205416.0,6324.0,61.0,0.0,396.0,러시아
1397,&quot;겨울에 한국이라 행복하다&quot; 해외에 올라온 글에 일본을 분노하게 만든 이유 // &quot;다 사실인데 왜 화내는 거야?&quot; [해외반응],AMI5BuzaWnc,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 추워진 요즘 날씨에 한국에서 살고 있는 한 외국인의 글에 대한 해외반응 입니다. #해외반응 #외국인반응 #외국인.,2021-01-17,421428.0,8891.0,192.0,0.0,928.0,일본
1398,[일본반응] 구글트렌드로 드러난 한국에 대한 일본의 관심. 한국보다 일본이 더 관심가지는 현실에 일본반응,hSWMgxW4wDc,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,일본 커뮤니티 사이트에 구글트렌드에 따르면 한국은 일본과 미국을 비슷한 정도로 관심을 가지고 있지만 일본은 압도적으로 한국에 관심을 가지고 있는것으로 나타 ...,2021-01-17,22334.0,595.0,12.0,0.0,54.0,일본
1400,"일본 반응l 한국이 현무미사일 SLBM 잠수함을 개발하자, 깜짝놀란 일본! 세계군사력, 대한민국군!",Hb896mueQa0,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"한국의 세계 최강수준 비밀무기, 사실상, 핵보유국이 될 수 도있는 이유, 잠수함발사, SLBM 미사일에 관한 이야기입니다. 해외가 충격받은상황, 첫번째, 한국산 SLBM ...",2021-01-15,88448.0,2665.0,62.0,0.0,140.0,일본
1403,[일본반응] 이제 일본 김은 못 먹겠다 한국 김 대박 나자 한국 김은 인정할 수 밖에 없다는 우익들 &quot; 한국 운운하기 전에 한국 김이 압도적으로 맛있는 게 사실이야&quot;,_uSyeLlyvMQ,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,한국 김에 대한 일본 반응.,2021-01-19,67066.0,2562.0,35.0,0.0,272.0,일본
1405,[경이로운 소문 해외반응] 미국 고등학교 친구의 리얼 한국드라마 반응,w8oibbuJ-jU,미국 남고딩_욱이 🅥 ,UCYz9oZ8fDu9FFRXVcEaBF5w,"스위트홈 리액션 영상후, 요즘 핫한 경이로운 소문으로 돌아왔습니다. 소리가 너무 큰거같은데.. 다음부터 편집 더 잘하겠습니다 ㅠㅠ (소리 조금만 줄이고 보시면 감사 ...",2021-01-17,11117.0,149.0,3.0,0.0,33.0,미국
1406,&quot;한국이 미국의 대기업을 쓰러뜨렸다고??&quot; 한국의 기술력에 외국인들의 충격적인 반응 // &quot;전 세계 인구의 반이 쓰고 있다니..&quot; [해외반응],nw5_xd7N00I,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 미국의 대기업이 한국의 기업에 쓰러진 소식과 그에따른 외국인들의 반응입니다. #해외반응 #외국인반응 #외국인 템플릿 : 론박자막 ...,2021-01-14,34249.0,1095.0,19.0,0.0,36.0,미국
1407,(일본반응) 부정해도 증명되는 한국드라마의 인기 / 사랑의불시착 일본인반응,clWiYMrU63Y,타인의해석,UC9L_UjCR1TGSHRAHtb-yd6Q,일본에서 한국 드라마 열풍이 불고 있어요 이에 대해 많은 일본인들의 의견이 분분한데요~ 넷플릭스에서 인기드라마 순위가 발표되면서 그 인기가 사실임이 증명 ...,2021-01-15,1118.0,28.0,3.0,0.0,4.0,일본
1408,"|중국반응| 중:&quot;대국인 중국이 한국보다도 뒤라고??&quot; 2021 헨리 여권 지수 한국 3위, 중국 70위... 이에 남겨지고 있는 부러움과 애잔함이 공존하는 반응들...",c2i7nfkT-XA,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,최근 복수의 중국 온라인 채널들은 영국 국제교류 컨설팅 업체인 헨리앤파트너스가 발표한 '2021 헨리 여권 지수'를 소개하였습니다. '헨리 여권 지수'는 무비자로 갈 ...,2021-01-17,146657.0,3401.0,74.0,0.0,534.0,중국
1409,&quot;한국은 똑같이 당하는 거다&quot; 최근 이슈에 대한 일본반응에 외국인이 경악한 이유 // &quot;한국이랑 중국이랑 똑같다고?&quot; [해외반응],PY2HMOT-aaQ,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 최근 발생한 문제에 대해 일본 사람이 해외에 글을 올렸고 많은 외국인의 관심을 모았습니다. #해외반응 #외국인반응 #외국인 #일본 ...,2021-01-13,55040.0,2033.0,50.0,0.0,368.0,중국 일본
1411,[일본반응] 코로나 세계철강 불황에도 2배 성장한 한국기업에 일본반응! 국내에선 관심도 없는 기사가 일본에선 큰 관심받고 있는 상황,zDeWtnw5UFg,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,"작년 코로나 여파로 수요가 급감하며 일본의 1,2위인 철강업체인 일본제철, JFE 뿐 아니라 한국 철강 업체 포스코까지 어려운 시기를 보냈습니다 하지만 동국제강은 ...",2021-01-15,1667.0,71.0,8.0,0.0,10.0,일본
1412,[일본반응] 한국이 국민 총소득(GNI) 에서 G7인 이탈리아를 최초로 넘어서자 엄청나게 흥분한 우익 반응 &quot; 이게 일본인에게는 이 정도로 화가 날 일인가?&quot;,NAlYJlJTuHI,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,아주 기쁜 소식이 날아들었습니다 한국이 G7중 하나인 이탈리아의 1인당 GNI를 사실상 앞섰다는 소식인데요 많은 분들이 알고계시는 GDP는 국적을 불문하고 우리 ...,2021-01-13,162744.0,5884.0,130.0,0.0,657.0,일본
1413,"[일본반응] 삼성폰에 日부품 안들어가자 일제 써달라는 반응 &quot;일본은 한국 없으면 안되는구나, 이러다 하청기업들 다 망하겠어&quot;",AeExTb06vNE,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 삼성의 최신 스마트폰에 일본의 소재와 부품이 거의 사용되지 않자, 일본인들이 제발 다시 일제를 ...",2021-01-16,435972.0,9736.0,256.0,0.0,857.0,일본
1414,중국반응│전세계로 퍼지고 있는 한국에 대한 왜곡된 사실과 역사│한류와 심지어 태권도까지 왜곡된 사실│중국의 역대급 망언과 중국인 댓글반응│중국어로[路],KGDCIXyzih0,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,"영국의 유명여행출판사가발행한 한국 관광책자에 왜곡된 정보는 물론, 한국인에 대한 노골적인 비하와 조롱이 담겨져 많은 이들의분노를 자아내고 있습니다​ 그리고 ...",2021-01-13,58850.0,2116.0,44.0,0.0,746.0,중국
1416,[페루반응] 한국으로 수출되는 자국 망고 소식에 애국심 터지는 페루 네티즌들,mMXnD7sRIBE,남미남자,UCKrXBdpehmqMtSeJBtugvjQ,관련기사* https://peru21.pe/economia/mango-peruano-ingresa-al-emporio-comercial-de-corea-del-sur-nndc-noticia/?ref=p21r ...,2021-01-13,79213.0,2111.0,25.0,0.0,265.0,페루
1417,"[일본반응] 한국의 K2 흑표전차와 K9자주포, 군사력 순위! 세계최강 기갑부대! 한국군 무기!!",fijbfP-JC-g,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"오늘도 대한민국의 통쾌한 소식을 전해드립니다, 강대국 한국은, 전 세계 국가들과 비교해, 얼마나 강한 것일까 ? 2021년에도, 세계 군사력 순위 6위를 지킨, 한국의 ...",2021-01-19,120915.0,2697.0,68.0,0.0,178.0,일본
1418,[일본반응] 한국선박수주 세계1위! 중국을 제치고 세계점유율 43%에 일본반응,s-NfnQ44PAo,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,"한국이 지난해 세계 선박 수주에서 1위를 달성했습니다 2019년 중국에 1위를 빼앗겼다가 작년에 다시 정상을 되찾았습니다 이에 대한 일본반응입니다 일본반응, ...",2021-01-16,8686.0,251.0,16.0,0.0,82.0,중국 일본
1419,[일본반응] 일본이 아직도 부자라고 믿는건 착각. 이제 한국보다 못하다는 기사에 일본 커뮤니티 반응 &quot;이제 인정하자&quot; &quot;한국은 성장하는데..&quot;,u_i9wqMzumk,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,일본이 부자나라라고 믿는사람들의 큰 오해라는 기사가 올라왔습니다. 기사에선 일본이 GDP가 많아보이는건 인구가 많이 때문이라며 실제 구매력지표로는 ...,2021-01-14,15949.0,422.0,8.0,0.0,44.0,일본
1420,"[일본반응] 미사일구축함 고구려 광개토전투함 ! 한국해역 EEZ 침범한 일본을 침몰시킨다, 세계군사력 한국군 무기!!",U1sMMDFCHbA,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"세계 군사력 순위 6위 한국에 등극한, 초강대국 한국해군! 대한민국이 세종대왕급 구축함보다, 더욱 강력해진, 세계 최강 성능의 광개토 이지스 구축함을, 여러척 건조 ...",2021-01-17,240855.0,3480.0,129.0,0.0,318.0,일본
1421,"[중국반응] [영상번역] 빡치는 한국역사관을 가진 중국인 평론가. 그가 김치, 한국역사를 난도질하고 역사왜곡하는 이유!",eNz1RXtFL4c,쉬는시간,UCChCGzA-yKpyDH7vSvBJoIA,중국반응 #김치중국 #중국역사왜곡 중국관련 유튜브 영상에 종종 보이는 이 얼굴! 대략 기억이 나실겁니다. 항상 객관적인 척하며 한국을 평가하는 듯했던 중국 ...,2021-01-17,34677.0,525.0,15.0,0.0,389.0,중국
1422,"[일본반응] 한국드라마 기사에 달린 일본인의 한결같은 반응. &quot;한국드라마를 보게 된 이후, 일본드라마는 쳐다도 안봐!&quot; &quot;너도?&quot; &quot;어, 나도!&quot;",br_jaYTT-WY,심심풀이 반응채널,UCkECgrNiNh9mX7gMmjA_6hg,"'울고 웃고 설레고! 정말 재밌는 한국드라마' 라는 기사가 야후재팬에 게재되자, 일본의 많은 한국드라마 팬들이 몰려와 한국드라마에 대해 얘기하고 있습니다.",2021-01-15,31244.0,665.0,22.0,0.0,55.0,일본
1423,[일본반응] &#39;스위트홈&#39; 드라마 평가 사이트 반응 &quot;한국이니까 가능한 작품&quot; &quot;이건 드라마 수준이 아니야!&quot;,liTIo5hYAME,심심풀이 반응채널,UCkECgrNiNh9mX7gMmjA_6hg,경고 본 영상은 스포일러를 포함하고 있습니다. '스위트홈'을 아직 안보신 분들은 주의해주시기 바랍니다. 넷플릭스 오리지널 한국 드라마 '스위트홈'이 일본 드라마 ...,2021-01-13,112037.0,1813.0,37.0,0.0,181.0,일본
1424,|중국반응| 중:&quot;자동차 강국 한국에 가서 도장깨기 하나?&quot; 중국의 롤스로이스로 불리는 홍치 H9 한국 상륙! 한국에서의 인기 가능성 질문에 남겨진 중국인들의 반응은?,mRIsL4omWv8,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,최근 복수의 중국 자동차 채널들은 중국의 롤스로이스라 불리며 중국 고위층들이 타는 차로 유명한 홍치(훙치) 자동차가 한국시장에 상륙했다는 소식을 전했습니다.,2021-01-15,50148.0,1411.0,27.0,0.0,535.0,중국
