,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
657,중국반응│한국영화를 부러워하는 중국인들│한국영화와 중국영화 솔직 비교│중국영화는 한국영화 따라잡긴 글렀어│중국어로[路],rCUUEbK6L8g,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,어제 올렸던 영상입니다.* [일부 영상에서 저작권 문제가 발견되어 수정하여 재업로드 합니다. 앞으로는 이런 일이 없도록 주의하겠습니다.] 전세계적으로 인정받고 ...,2020-10-06T03:30:07Z,230382,4936,97,0,700
658,2020년 하반기 한국의 군사력 영상이 공개되자 해외반응이 대폭발한 이유. BTS까지 대반전 발칵 뒤집혔다.,_ALJOi0_nIo,비진튜브,UCiNNGRv1RLWVJ5ZC4xfT-xA,전 세계 BST 팬들이 대반전 소식에 아주 난리가 났습니다. [비진튜브 구독하기] https://bit.ly/2VxiSHS 일부 한국 군 훈련영상 출처: 'MILITARY CHANNEL' 경복궁 영상 ...,2020-10-01T03:24:08Z,55546,1902,104,0,146
659,한국 닭강정을 난생 처음먹어본 영국아저씨의 리얼반응,MmyW_7wQBUo,어썸 코리아 Awesome KOREA,UC9HNi_aAXBgpI2zhibOAfAA,한국 국민간식 닭강정! 바삭 달달한 닭강정을 처음 먹어본 영국아저씨의 반응은 어떨까요? ♥영상이 재미있으셨다면 구독 좋아요 누르는 센스! ♥출연자분들이 체험해 ...,2020-10-06T09:30:01Z,139478,4246,33,0,338
660,일본 반응 한국은 현무4 미사일 보유국 도쿄를 정복한다 세계 군사력 순위 대한민국 해외 네티즌반응,UfNHTIiT2JI,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,현무 미사일은 세계 최고의 탄도미사일이죠 ! 국방부의 의지 놀라운 상황! 미사일 초강대국 한국군은 핵잠수함 SLBM 까지 ! 더욱 강해지고있군요 ! k-2 도쿄 일본 스가 ...,2020-09-30T12:08:38Z,98481,1913,64,0,239
661,[일본반응] 현재 일본에서 난리난 한국 연예인 심지어 그는 국보라는 일본인들 반응&quot;너무 잘생겨서 눈물이 나와 사람으로 보이지 않는다&quot;,mL_fTqBXxpU,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,한국의 얼굴천재로 불리는 차은우가 일본에서도 큰 인기를 끌고있다고 합니다 차은우가 출연해 한국에서도 큰 인기를 끌었던 '내 아이디는 강남 미인'이 일본 ...,2020-10-04T11:28:10Z,46032,1345,44,0,143
662,"(일본 반응) 한국, 현무미사일 아스널쉽 합동화력함 개발한다 세계 군사력!",S2OYt9FQsy0,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,일본의 도발을 무력화시킬 한국의 합동화력함 #한국#외국인반응#일본반응 대한민국 해군이 계획 중인 충무공이순신급 구축함 규모의 순수 국산! 한국군 한국형 ...,2020-10-03T11:06:23Z,61411,1104,60,0,200
663,▶[일본반응] 中언론&quot;한국 수출규제로 역풍맞은 일본&quot; &quot;일본청년들의 한국망명은 시간문제&quot;,GYaRbG4v4D4,베이비버그 BabyBug,UCwi3lDb3ovlUO_Ds6QfdKqA,"""구독과 좋아요 그리고 ""알림설정""을 꼭 눌러주세요"" ""과도한 욕설 및 비방 등의 댓글은 자동 보류됩니다"" (내용) ▷일본기업들이 지난해 7월 반도체 및 디스플레이 ...",2020-10-01T10:00:04Z,43964,1379,34,0,74
664,[해외반응] &quot;한국은 영화속의 나라야&quot; // 한국 버스정류장 사진에 해외에서 수입요청 쇄도하는 이유,WuVEq2gGkAw,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#네티즌반응#외신반응.,2020-10-03T09:00:06Z,20436,726,21,0,40
665,태극기 휘날리며 우크라이나 반응!! 한국 전쟁 영화를 처음 본 외국인!,hnPibS7ZYMY,마줌마 /Majumma,UCSsbJVCMJwCTKLA0bBQZvxQ,안녕하세요~Всем привет! Hello? 마리아의 매력을 더 보고 싶다면 구독과 좋아요!! 클릭 ♡ 인스타 @mariia_matsumoto 촬영 & 제휴 문의 ...,2020-10-03T20:05:57Z,22395,338,13,0,55
666,한국 학교의 충격적인 졸업문화를 처음 본 미국인 반응,RDE_VnuK4rA,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,오늘은 미국에서 오신 아린님을 모시고 한국에 졸업문화에대해 이야기 해봤습니다 내용이 궁금하시다면 지금 바로 영상 보러 가시죠! ♥영상이 재미있으셨다면 구독 ...,2020-09-30T06:00:06Z,12854,472,8,0,16
667,필리핀 집짓기 / 한국 핫도그를 처음 먹어본 아이들 반응,exiQg7JpAzc,필제롬Philjerome story,UCL_uPAlteiKtxG1vUKndo4g,필리핀 클락 앙헬레스 8년차 한국교민 입니다. 어려운 환경속에 조그만 나눔을 통해서 굶주림이 없는 세상을 만들어보고자 합니다. 영상 잼나게 시청부탁드리며 구독 ...,2020-10-02T06:00:02Z,8583,0,0,0,43
668,[해외반응]리그오브레전드 한국용병의 중국어실력? 중국네티즌들의 반응입니다.,c2-Os4xbS_8,이슈404,UComvokD8IQ7LRSG8DE7IijA,해외반응 #중국반응 #이슈 #리그오브레전드 #롤프로게이머 #한국용병 #롤 #중국한국롤프로게이머 #LOL #League_of_Legends #한국롤드컵화이팅 1. 중국반응 2.,2020-10-02T14:45:30Z,1105,8,2,0,0
669,K9 해외반응 혹한기 테스트 한국의 K-9 모든걸 만족했다.기대 이상 완벽하다,VePXYZ04e5o,News event 뉴스이벤트,UCESitufwL9o-kBduzPrIkCQ,한국의 K-9 품질이 매우 좋았던 것으로 판명되었습니다 현장 인수 테스트는 문제가 없었습니다. 15초에 3발을 발사할 수 있는 명품 무기입니다.,2020-10-03T08:00:08Z,201866,1799,48,0,69
670,".일본 반응. 한국의 통일 세계 2위 강대국 된다 짐로저스 초대박 발언! GDP,경제 순위",f6QyoSes-LY,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,짐로저스는 더 많은 변수가 있지만 #네티즌반응#외국인반응#통일한국 2020년 말까지 한국영토 통일한국 한반도에서 본격적인 교류가 시작될 것이라고 전망하면서 ...,2020-10-06T11:08:41Z,6948,287,8,0,62
671,[해외반응]한국 디지털경쟁력 세계 8위. 일본은? 일본네티즌 반응입니다.,TfMEjkzujHw,이슈404,UComvokD8IQ7LRSG8DE7IijA,"1. 중국반응 2. 일본반응 3. 해외반응 4. 이슈 다루기 5. 정치, 사회, 경제, 문화, 연예, 오락, 스포츠 좋아요, 구독 부탁드립니다. #해외반응 #일본반응 #이슈 #디지털 ...",2020-10-03T08:21:26Z,262,3,0,0,0
672,"[해외반응] 독일 국방 책임질 차세대 무기에 한국제 결정 한국과 UAE가 잔뼈 굵은 강자를 능가한 이유, 핀란드도 대만족하며 한국제로 구매한 상황 메이드인코리아가 유럽에 상륙 반응",CXsyNIjsV3E,와트맨,UCCMxAf6uEc0csVVdW1dkkxw,"[해외반응] 독일 국방 책임질 차세대 무기에 한국제 결정 한국과 UAE가 잔뼈 굵은 강자를 능가한 이유, 핀란드도 대만족하며 한국제로 구매한 상황 메이드인코리아가 ...",2020-10-05T10:49:45Z,27287,1065,10,0,33
673,▶[일본반응] 2020노벨상 &#39;화학상&#39;한국인 후보 &quot;한국이 수상하면 일본은 그때부터 몰락기&quot;,cSKhhuP5szU,베이비버그 BabyBug,UCwi3lDb3ovlUO_Ds6QfdKqA,"""구독과 좋아요 그리고 ""알림설정""을 꼭 눌러주세요"" ""과도한 욕설 및 비방 등의 댓글은 자동 보류됩니다"" (내용) ▷오늘부터 2020년 노벨상 수상자 발표가 진행되는 ...",2020-10-06T10:00:07Z,11094,385,94,0,243
674,{일본 반응} 한국은 반도체 장비 첨단 기술개발 국산화 노재팬 불매운동 세계 경제순위 삼성,1ss_l_WtbxA,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국의 한화정밀기계는 지금까지 90% 이상 일본 수입에 의존하던 no japan 반도체 후공정 핵심 장비인 '다이본더'를 SK하이닉스와 함께 국산화하는데 완벽하게 ...,2020-10-01T09:14:34Z,9963,410,5,0,30
675,한국이 주도하는 통일! 중국인들은 어떻게 생각하나요? [해외반응],rLIBWTgQKdQ,촉파,UCLBVcnjpWwh06TGLw00_U3g,해외반응 #외국인반응 #중국반응 중국 대중들은 남한이 주도하는 한반도의 통일을 어떻게 바라보는가? 중국 내에서 얼마나 많은 사람들이 의견을 달리 하는지 ...,2020-10-01T08:00:12Z,567,10,2,0,6
676,[단독해외반응] 해외에 올라온 한국 사진 한장 &quot;목숨 걸고 시도해보겠다&quot; // 먹으란 거야 닦으란 거야..??,uPXzcTg4QM8,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외신반응#불닭치약.,2020-10-02T09:00:19Z,9367,455,9,0,23
677,|중국반응| &quot;폐허에서 선진국까지...&quot; 50년 만에 한국이 선진국이 되기까지 중국이 주었다고 말하는 도움은 어떤 것들이 있을까...,vBQBOHQO62U,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,"지난 9월 26일, 중국의 한 온라인 채널에 짧은 50년이라는 기간 안에 한국은 어떻게 선진국이 될 수 있었는가라는 주제로 영상이 하나 올라왔습니다. 게시자는 한 나라 ...",2020-10-06T12:39:13Z,30995,1200,11,0,215
678,"[미국+일본반응]BTS WEEK, 신비롭기까지 했던 블랙스완 무대, 한국의 무대 세팅과 연출에 감탄 연발! &quot;완전 자기들만의 리그서 노네&quot;",UJ01qzcQZK4,염탐꾼,UCNsf6ZhF7SE40mumCawVwWQ,"이 무대에선 피, 땀, 눈물도 참 어울릴텐데... ※영상이 유익하셨다면 구독과 좋아요 그리고 알림 설정까지 해주세요! -Clova dubbing으로 제작된 AI 보이스입니다.",2020-10-01T18:41:46Z,112071,2421,33,0,99
679,"한국 LCK 무시하고 다 따라잡았다던 로그 경기 전후 반응 모음, 징동 담원전 패배후 인터뷰 【제이정】",RgOm-6Msdh4,제이정,UCAHcaPBnRaHPre7R-4lYkoQ,롤드컵 #DWG #DRX 담원 경기전 밴더 인터뷰 ...,2020-10-04T21:00:07Z,258761,1032,60,0,570
680,[BANGTAN BOMB] &#39;Dynamite&#39; Stage CAM (BTS focus) @ Gyeongbokgung - BTS (방탄소년단),nF1zZIETE5k,BANGTANTV,UCLkAepWjdylmXSltofFvsYQ,Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighit http://twitter.com/BTS_twt http://www.facebook.com/bangtan.official ...,2020-10-01T14:00:00Z,22803838,1294301,6265,0,32476
681,"한국 &#39;라면&#39;을 먹어본 외국인들의 반응 &quot;침이 고여&quot; 먹방 대표음식 라면 해외반응, 외국인반응, 댓글모음",ydmB-KMUdoI,"사건왕-[해외반응, 외신뉴스]",UCAlph4Sj99Zp3WknwvjKckw,안녕하세요 시청자 그리고 구독자님들 사사건건파해치는 사건왕입니다. 바쁜시간에 영상시청해주셔서 정말 감사드립니다. 기회가 된다면 다음에 또 뵙고싶네요.,2020-10-04T06:34:22Z,1127,0,0,0,0
682,"[중국반응] 손흥민은 한국의 우레이야, 토트넘 손흥민 맨유전 2골 1도움 개폭발",ZUuyNclmIG0,전술가 스티브,UC18muhhKb-paBMw13_9Ku_w,손흥민 #버서크모드 #맨유대농간.,2020-10-05T05:05:37Z,6152,221,19,0,48
683,[어서와 한국] 2020 한국지하철의 외국인 반응/세계 최고의 지하철은? /한국지하철 세계 순위는? /외국인이 타본 한국/서울지하철 소감,Lylz4slb7s8,Rankee TV랭키 티비,UCbgk_QXMRBMc6vazyLl7MKw,"세계 최대의 여행정보사이트인 트립어드바이저는 전 세계국가 여행시, 그나라에서 관광객이 해야 할 단 한가지를 꼽는다면, 한국에서는 무엇을 할까라는 질문에, ...",2020-10-03T18:00:34Z,248,4,2,0,0
684,"한국 잠수함 전력 급상승에 배 아픈 일본 매체의 반응! 미국 경고, 한국을 만지지 마십시오. 한국은 성공적으로 핵 잠수함을 구축",oWcgMLFGDLE,ondorecords,UCcSEC1y53B1JJKD3_9ymGMA,,2020-10-03T15:25:19Z,2612,51,4,0,0
685,[해외반응] 손흥민 맨유전 대활약에 &quot;다케시마(독도) 한국꺼라 해줄테니 손흥민 넘기라는 일본 네티즌,c8l6tZeoWY8,인포인더스트리,UCDubDtpD1kTB6ylvPONlL3w,해외반응#손흥민#일본반응 1. 297 어두운 스릴 Song : Diplopia - Lucifer sonata Follow Artist : http://bit.ly/38FwZAW Music promoted by DayDreamSound ...,2020-10-05T13:07:35Z,32564,504,25,0,138
686,"|중국반응| &quot;한국, 미국, 독일, 일본...&quot; 대표 자동차 생산국들을 합한 것보다 많이 생산한다며 가성비 최고를 외치고 있는 중국자동차???",D4ALTY7RkMg,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,"지난 9월 22일, 중국의 한 온라인 채널에 자동차 산업 관련 짧은 글이 하나 올라왔습니다. 몇 줄 안되는 내용으로 조사 기간 등 자세한 내용 없이 중국 자동차 생산량은 ...",2020-10-04T13:34:27Z,28361,1089,24,0,174
687,"코로나, 한국처럼 했다면 미국 경제가 좀 나았을까? | 해외반응",3adW33ATFXw,올댓케이 ALL THAT K,UCNCjxrkYVcCokVbrMF74IsQ,한국은 현 코로나 사태에 성공적으로 대응했으며 경제 손실을 최소화한 것으로 찬사를 받았습니다. 최근 유엔 보고서에 따르면 한국은 전 세계 선진국 가운데서 ...,2020-10-06T23:45:01Z,890,22,2,0,3
688,"▶[일본반응] 日&quot;한국은 빵, 김치, 물만 먹고산다&quot; &quot;더 가난한 일본이 걱정해주는 어색한 상황&quot;",2Ya2mG6jVUg,베이비버그 BabyBug,UCwi3lDb3ovlUO_Ds6QfdKqA,"""구독과 좋아요 그리고 ""알림설정""을 꼭 눌러주세요"" ""과도한 욕설 및 비방 등의 댓글은 자동 보류됩니다"" (내용) ▷최근 뉴스위크 재팬이라는 일본매체에서 한국 ...",2020-10-03T10:00:00Z,26039,800,30,0,191
689,"일본이 미국한테 제안하자 미국의 반응이. 한국한테 뜻밖의 기회 주는 미국, 일본의 근황 알아본다. 아베와 국회의원들 근황, 트렌드연구소",dl_0IQr-1FU,주간베트남 TV,UCDrHIoMz1EHIYF3hvPZNd9Q,"일본이 미국한테 제안하자 미국의 반응이. 한국한테 뜻밖의 기회 주는 미국, 일본의 근황 알아본다. 아베와 국회의원들 근황, 트렌드연구소 내 샤넬에 오신 것을 환영 ...",2020-10-06T12:00:07Z,397,14,1,0,0
690,한국 군대리아를 처음 먹어보는 외국인 반응🍔(자막✔)ㅣ모든 대한민국 군인 여러분들께 감사한 마음을 전합니다ㅣ국군의날 72주년👏👏👏,qQ6fAR5o858,달님 ASMR,UCFKzQXXOIK0ADv67JfhRXDw,안녕하세요 달님  입니다. 충성! 오늘은 평소 ASMR 영상과는 다르게 특별한 감사영상을 준비해보았습니다. 모든 대한민국 군인 여러분들께서 국방의 의무를 다하고 ...,2020-10-01T11:49:04Z,1944,54,4,0,44
691,[DJ티비씨] 호피폴라 - Wake Me Up ♬ #슈퍼밴드 #DJ티비씨,FhLD58QnRM4,DJ티비씨,UC6jh6fov4G5Pb8Pgy1DJDEA,집에서함께해요 #집에서함께음악들어요 - Listen to Music with Me * 영상 속 프로그램은? 【슈퍼밴드｜SuperBand】-13회 http://bit.ly/2VLMUMH ----------------- 컨트리 ...,2020-10-05T09:15:01Z,339342,5655,51,0,240
692,해외에서도인기!한국의핫도그화제+해외반응,NQP2mgWb0xo,Breaking News Today,UCCPaL3Ynb7pByVxkfZ-7uTQ,[김형배기자]한커뮤니티에서한국의핫도그가해외에서인기를끌고있다는글이화제입니다.한해외네티즌이한국핫도그를먹고게시한사진이레딧에서화제가되었는데요.,2020-10-02T23:09:40Z,106,0,0,0,0
693,BLACKPINK You Never Know Lyrics (블랙핑크 You Never Know 가사) [Color Coded Lyrics/Han/Rom/Eng],gRc8Lb9mqBQ,Lemoring,UC2dAS5opN0op-VkOcRBhoGg,"BY-LEMORING All Rights Administered By YG Entertainment Please listen to my music a lot, too :) It is helpful for operating this channel.",2020-10-02T05:19:34Z,11994630,190899,2636,0,9457
694,한국에 핵무기 개발! &#39;미국의 뜻밖의 반응&#39; 나타났다...&quot;독려 시작됐다&quot;,EhyUHJ8g8OU,Korean Army,UC4bIePpT2tkRl-ghmtXzo0Q,"Korean Army 한국에 핵무기 개발! '미국의 뜻밖의 반응' 나타났다...""독려 시작됐다""",2020-10-05T05:41:12Z,7621,168,15,0,4
695,일본의 반응! 한국은 쓰시마 대 미사일 기지를 배치합니다. 독도 독도 장미! 전례없는 핵무기 인 한국군이 드디어 등장!,UXmBBvY_-yY,ondorecords,UCcSEC1y53B1JJKD3_9ymGMA,,2020-10-02T07:38:56Z,3510,37,1,0,0
696,Minari | Official Trailer HD | A24,KQ0gFidlro8,A24,UCuPivVjnfNo4mb3Oog_frZg,"SUBSCRIBE: http://bit.ly/A24subscribe From writer/director Lee Isaac Chung and starring Steven Yeun, Yeri Han, Alan Kim, Noel Kate Cho, and Yuh-Jung Youn.",2020-09-30T13:02:19Z,5517428,148531,1020,0,6193
697,"손흥민 깜짝 출전에 멀티골! 토트넘 팬들의 반응, 평점, mom까지~(맨유전 총정리)",t-YvOHBNXI4,공놀이티비(Ball Play TV),UCEraZucOEHPKU-veWa-zTrA,마법을 누가 부린건지...,2020-10-05T12:10:06Z,159114,1816,80,0,54
698,🔥 10000칼로리🔥+5kg _[자메이카통다리+치밥.뿌링클.짜파게티+소세지.떡볶이+순대+튀김+꼬마김밥.치즈케이크.불닭스피게티+삼각김밥+모찌롤케잌.비빔면+삼겹살],FY55-d7O5Ho,🌙고로라💫,UCMUqIprpUSLhKJtgt24KRWg,15000칼로리 #폭식먹방 #15000kcal 개인적사정으로 당분간 영상을 올리지 못할것 같아요..ㅠㅠ 기다리시는분들께 죄송합니다..     대략적으로 2~3달 뒤에 영상이 ...,2020-10-06T04:17:07Z,,,,,
699,"노블스타의 미니선물 지지저항선 활용법, 해외선물의 기본,  미니항셍, 미니나스닥, 마이크로항셍, 마이크로나스닥",A74IdpgzcIA,노블스타,UCM842MZWJv4mmQobMTZrS-Q,노블스타 카카오톡 1:1 채팅 상담 링크 : https://open.kakao.com/o/srESvwzc --------------------------------------------------------------------------------------- # HTS 설명 틱당 ...,2020-10-06T03:45:01Z,283,4,0,0,0
700,한국 꽃등심을 처음 먹어본 영국 축구선수들의 반응?!,sy9Gh-qEqAc,영국남자 Korean Englishman,UCg-p3lQIqmhh7gHpyaOmOiQ,오늘은 저희가 새로 만든 한국식 고기 불판 테이블을 가지고 막 훈련을 마친 영국 축구 선수들에게 한국 고기의 신세계를 보여줬어요! 저희가 사랑하는 두 세계가 ...,2020-10-07T13:13:47Z,8700917,201194,8275,0,17985
701,한국의 헬창시리즈를 본 미국헬창 반응은?,Ccww8eLYgcI,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,헬창밈 #헬창짤 #헬스 오늘은 안덕순씨와 헬스인들은 공감하는 헬창밈(meme)을 봤습니다 여러분들도 공감되셨나요? 영상에서 만나보시죠! ♥ BODA 영상이 재밌으 ...,2020-10-13T09:35:56Z,376161,3144,58,0,326
